anchor_hs4,anchor_product_name_short,anchor_sector,anchor_hs_section_name,anchor_density,anchor_density_percentile,anchor_embeddedness,candidate_hs4,candidate_product_name_short,candidate_sector,proximity,proximity_above_country_median,proximity_rank,eligible_candidate_count,pci,cog,distance_travelled,accessible_market_size,accessible_market_size_share,accessible_market_growth_5y,dai_index,dai_percentile,alignment_weighted_percentile,pci_norm,cog_norm,accessible_market_size_norm,accessible_market_growth_norm,nai_norm,attractiveness_score,feasibility_score,combined_score
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,6908,Glazed ceramic flags and pavers,Stone,0.3454876612936388,1,2,1169,-1.4285424588413462,0.1727138013040064,10655.220036525192,15921089.0,3.485544543432245e-06,-0.1791137519916299,1.134776911001329,54.83870967741935,54.83870967741935,0.49855269671950286,0.3156475283418566,0.00013231782567736677,0.34284122191180283,0.5333333333333332,0.3364161097320978,0.5333333333333332,0.3954912768124684
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,5401,Synthetic sowing thread,Textiles,0.33973080583046,1,3,1169,0.6577435466764809,0.4541338932763296,11567.012206112931,159850241.0,3.49954161605327e-05,0.0541104853525096,0.8122547758762659,25.806451612903224,25.806451612903224,0.7272075226973975,0.5854760074808867,0.0013284918087652841,0.578216258059092,0.23333333333333328,0.546370948042578,0.23333333333333328,0.4524596636298046
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,1102,Cereal flours,Agriculture,0.3341482443072374,1,4,1169,-2.1861619533100094,0.0401573481571904,8790.250437077886,122585145.0,2.683710789259457e-05,-0.0227841978179328,1.4333219225953977,64.51612903225806,64.51612903225806,0.4155183700706045,0.18855103746235297,0.0010187870846488408,0.5006124505094046,0.6333333333333333,0.2866689782756431,0.6333333333333333,0.3906682847929501
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,2105,Ice cream,Agriculture,0.3290363998133422,1,5,1169,1.203383541457249,0.4635686751241764,10530.936340590944,107863977.0,2.3614257571529888e-05,0.1288277902680215,0.6760511818011556,19.35483870967742,19.35483870967742,0.787009111608602,0.5945221733717833,0.0008964416256672832,0.653622607525963,0.16666666666666666,0.5817138071158794,0.16666666666666666,0.45719966498111553
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,0709,Other vegetables,Agriculture,0.3288663862247342,1,6,1169,-1.04462454185783,0.1190453617803546,9287.336406901297,33008650.0,7.226460444606821e-06,0.1001869044067138,0.7732979240326256,19.35483870967742,19.35483870967742,0.5406297102571904,0.26418967644172947,0.0002743300283382131,0.6247175948151773,0.16666666666666666,0.37543557407114925,0.16666666666666666,0.3128049018498044
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,7317,Nails and similar articles of iron or steel,Metals,0.3262555242946779,1,7,1169,-0.4359785726858875,0.3223396170671735,9034.58239661821,1297085751.0,0.0002839661383566,0.0424811435131702,1.051591800754214,64.51612903225806,64.51612903225806,0.6073366899306771,0.45911029968969164,0.010779888630068858,0.5664796701856599,0.6333333333333333,0.4598453801894884,0.6333333333333333,0.5118917661326419
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,7210,"Flat rolled iron, width > 600mm, clad",Metals,0.3260756096957513,1,8,1169,0.6136669585586177,0.4627468896561621,10496.853036365228,6017969467.0,0.0013174915759998,0.1139938664164583,0.937215323785359,35.483870967741936,35.483870967741936,0.7223767734333302,0.5937342370113807,0.0500144578593978,0.63865188491785,0.3333333333333333,0.563938805072236,0.3333333333333333,0.4947571635505652
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,4803,Tissue,Agriculture,0.3260746418845683,1,9,1169,-0.052954722369147,0.3011359926742963,9879.428604729786,364118903.0,7.971519131085726e-05,0.0388598353258502,1.0373892817519987,38.70967741935484,38.70967741935484,0.6493157146702979,0.43878004650106006,0.0030261385721157656,0.5628249662183652,0.36666666666666664,0.4657111821285474,0.36666666666666664,0.43599782748998317
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,4822,"Bobbins, spools, cops of paper",Agriculture,0.3237364619535857,1,10,1169,1.6002529323862502,0.5311894127788662,10284.542015892292,10321515.0,2.2596507241561223e-06,0.0785120723732581,0.7016957431407428,22.58064516129032,22.58064516129032,0.830505593528539,0.65935763224662,8.57805909191467e-05,0.602842877026592,0.19999999999999996,0.6118914276639323,0.19999999999999996,0.4883239993647526
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,3924,Plastic household articles,Chemicals,0.3231245205522149,1,11,1169,-0.3249516218848458,0.3141211956819681,9833.911066704732,10640018181.0,0.0023293794358416,0.0596319270201453,1.1481474462166783,87.09677419354838,87.09677419354838,0.6195051309052728,0.45123039272302146,0.08842762394441556,0.5837886185774683,0.8666666666666667,0.47558986964818556,0.8666666666666667,0.5929129087537299
7313,Barbed wire of iron or steel,Metals,15. Base metals and articles of base metal,0.1124912957591197,43.66197183098591,28.269024626806488,7314,Cloth of iron or steel wire,Metals,0.3222906665462379,1,12,1169,0.7611581625243216,0.4206367070758393,10252.421919872962,224055061.0,4.9051537573650195e-05,0.0622630939757447,0.8009908659778976,22.58064516129032,22.58064516129032,0.7385416594972989,0.5533585607677923,0.0018620886111201174,0.5864440502098588,0.19999999999999996,0.5404109979159287,0.19999999999999996,0.4382876985411501
7321,Stoves and similar non-electric appliances of iron or steel,Metals,15. Base metals and articles of base metal,0.098220953488646,14.084507042253522,30.015350453728185,3922,"Baths, sinks etc.",Chemicals,0.4426207252346382,1,1,1169,1.874193725236179,0.6203641586648275,10155.959650877096,138179040.0,3.025102107580115e-05,0.0715740441928074,0.759105253481915,9.67741935483871,9.67741935483871,0.8605292260274781,0.7448592959387235,0.001148385649184292,0.5958408662049002,0.06666666666666667,0.6514343704662833,0.06666666666666667,0.4760040593263983
