year,hs4,importer_iso,accessible_market_imports
2024,4701,COL,369058.0
2024,4701,CRI,111773.0
2024,4701,CUB,80435.0
2024,4701,DOM,171295.0
2024,4701,GTM,108509.0
2024,4701,HND,101987.0
2024,4701,MEX,1218548.0
2024,4701,PAN,264140.0
2024,4701,PER,695730.0
2024,4701,PRY,31664.0
2024,4701,SLV,2731.0
2024,4701,URY,56438.0
2024,4701,USA,6733570.0
2024,4702,ARG,109082.0
2024,4702,BRA,11567900.0
2024,4702,CAN,121794.0
2024,4702,CHL,1136.0
2024,4702,COL,479859.0
2024,4702,GTM,67289.0
2024,4702,LBR,5184.0
2024,4702,MEX,9291129.0
2024,4702,NIC,4.0
2024,4702,URY,320757.0
2024,4702,USA,279864521.0
2024,4703,ARG,132758400.0
2024,4703,BOL,33042926.0
2024,4703,BRA,145439089.0
2024,4703,CAN,287251335.0
2024,4703,CHL,15550103.0
2024,4703,CIV,12206377.0
2024,4703,COL,174981482.0
2024,4703,CRI,9755611.0
2024,4703,CUB,1794482.0
2024,4703,DOM,12699041.0
2024,4703,GIN,1704091.0
2024,4703,GTM,37427837.0
2024,4703,HND,42625.0
2024,4703,HTI,9.0
2024,4703,LBR,14502.0
2024,4703,MAR,44239991.0
2024,4703,MEX,660814253.0
2024,4703,MRT,1197313.0
2024,4703,PAN,101875.0
2024,4703,PER,135721775.0
2024,4703,PRT,107943604.0
2024,4703,PRY,2535846.0
2024,4703,SEN,7976875.0
2024,4703,SLV,41268569.0
2024,4703,TTO,13933295.0
2024,4703,URY,3466598.0
2024,4703,USA,3903006018.0
2024,4703,VEN,24647480.0
2024,4704,BOL,62149.0
2024,4704,COL,889452.0
2024,4704,CRI,77599.0
2024,4704,DOM,55679.0
2024,4704,GTM,66874.0
2024,4704,HTI,23951.0
2024,4704,MEX,2222477.0
2024,4704,NIC,527.0
2024,4704,PAN,12935.0
2024,4704,PER,141184.0
2024,4704,SLV,41875.0
2024,4704,VEN,51058.0
2024,4705,ARG,195817.0
2024,4705,BRA,228584.0
2024,4705,CAN,748931.0
2024,4705,CHL,5467.0
2024,4705,COL,864.0
2024,4705,CUB,24072.0
2024,4705,MEX,9008452.0
2024,4705,PAN,24528.0
2024,4705,USA,78480026.0
2024,4706,ARG,478735.0
2024,4706,BOL,45790.0
2024,4706,BRA,33713344.0
2024,4706,CHL,1303815.0
2024,4706,COL,1911917.0
2024,4706,CRI,461714.0
2024,4706,CUB,49761.0
2024,4706,DOM,11288700.0
2024,4706,GTM,5564499.0
2024,4706,HND,36185.0
2024,4706,JAM,62517.0
2024,4706,MEX,19483481.0
2024,4706,NIC,3744.0
2024,4706,PAN,611401.0
2024,4706,PER,230110.0
2024,4706,PRY,111327.0
2024,4706,SLV,72165.0
2024,4706,TTO,6164.0
2024,4706,URY,565312.0
2024,4706,USA,24045130.0
2024,4706,VEN,44959.0
2024,4707,ARG,7963405.0
2024,4707,BOL,2997855.0
2024,4707,BRA,10606346.0
2024,4707,CAN,158799757.0
2024,4707,CHL,23923755.0
2024,4707,COL,26134786.0
2024,4707,CRI,657378.0
2024,4707,CUB,220684.0
2024,4707,DOM,1387538.0
2024,4707,GTM,40573362.0
2024,4707,HND,450984.0
2024,4707,HTI,56565.0
2024,4707,JAM,150201.0
2024,4707,MEX,386395344.0
2024,4707,NIC,565436.0
2024,4707,PAN,2233106.0
2024,4707,PER,20761740.0
2024,4707,PRY,2620377.0
2024,4707,SLV,32853190.0
2024,4707,TTO,801600.0
2024,4707,URY,629629.0
2024,4707,USA,164620981.0
2024,4707,VEN,429148.0
2024,4801,BOL,2169656.0
2024,4801,COL,22954484.0
2024,4801,CRI,2901411.0
2024,4801,CUB,3185290.0
2024,4801,DOM,8862329.0
2024,4801,GTM,6578791.0
2024,4801,HND,2893406.0
2024,4801,HTI,603794.0
2024,4801,JAM,1368247.0
2024,4801,NIC,1279348.0
2024,4801,PAN,1789664.0
2024,4801,PER,17619539.0
2024,4801,SLV,4396653.0
2024,4801,TTO,1661640.0
2024,4801,VEN,2723369.0
2024,4802,BOL,44331303.0
2024,4802,CHL,104510657.0
2024,4802,COL,78148893.0
2024,4802,CRI,19366149.0
2024,4802,CUB,6670833.0
2024,4802,DOM,57207879.0
2024,4802,GTM,51004216.0
2024,4802,HND,15708230.0
2024,4802,HTI,4372548.0
2024,4802,JAM,4188476.0
2024,4802,MEX,301363573.0
2024,4802,NIC,10270296.0
2024,4802,PAN,11291060.0
2024,4802,PER,166406453.0
2024,4802,PRY,30291450.0
2024,4802,SLV,17895602.0
2024,4802,TTO,8814113.0
2024,4802,VEN,17521307.0
2024,4803,BOL,5119212.0
2024,4803,COL,27716940.0
2024,4803,CRI,366081.0
2024,4803,CUB,3394070.0
2024,4803,DOM,38921681.0
2024,4803,GTM,31222923.0
2024,4803,HND,5957546.0
2024,4803,HTI,1390297.0
2024,4803,JAM,10012604.0
2024,4803,MEX,156729708.0
2024,4803,NIC,1693654.0
2024,4803,PAN,22296891.0
2024,4803,PER,11315307.0
2024,4803,PRY,4866320.0
2024,4803,SLV,8022375.0
2024,4803,TTO,33266782.0
2024,4803,VEN,1826512.0
2024,4804,BOL,15138860.0
2024,4804,CHL,138786261.0
2024,4804,COL,105371239.0
2024,4804,CRI,33194668.0
2024,4804,CUB,1413248.0
2024,4804,DOM,132705575.0
2024,4804,GTM,284300163.0
2024,4804,HND,66893395.0
2024,4804,HTI,123640.0
2024,4804,JAM,3484428.0
2024,4804,MEX,981029329.0
2024,4804,NIC,14797196.0
2024,4804,PAN,19534365.0
2024,4804,PER,94634730.0
2024,4804,PRY,22551673.0
2024,4804,SLV,74672433.0
2024,4804,TTO,8522754.0
2024,4804,VEN,7736017.0
2024,4805,BOL,4305538.0
2024,4805,COL,81709965.0
2024,4805,CRI,220381451.0
2024,4805,GTM,67614798.0
2024,4805,HND,39013023.0
2024,4805,HTI,434233.0
2024,4805,JAM,2434776.0
2024,4805,NIC,1299472.0
2024,4805,PAN,4349189.0
2024,4805,PER,58926667.0
2024,4805,SLV,34760868.0
2024,4805,TTO,14639882.0
2024,4805,VEN,8478543.0
2024,4806,BOL,374984.0
2024,4806,COL,29889513.0
2024,4806,CRI,1580737.0
2024,4806,CUB,135127.0
2024,4806,DOM,2280767.0
2024,4806,GTM,3956584.0
2024,4806,HND,1077045.0
2024,4806,HTI,3433.0
2024,4806,JAM,305143.0
2024,4806,MEX,33386822.0
2024,4806,NIC,290858.0
2024,4806,PAN,1638990.0
2024,4806,PER,4529080.0
2024,4806,PRY,619552.0
2024,4806,SLV,2320125.0
2024,4806,TTO,1661407.0
2024,4806,VEN,576357.0
2024,4807,BOL,53131.0
2024,4807,COL,3386145.0
2024,4807,CRI,2850889.0
2024,4807,DOM,159729.0
2024,4807,GTM,232201.0
2024,4807,HND,85673.0
2024,4807,HTI,2509.0
2024,4807,JAM,64874.0
2024,4807,NIC,182272.0
2024,4807,PAN,260993.0
2024,4807,PER,2493243.0
2024,4807,SLV,176923.0
2024,4807,TTO,687880.0
2024,4807,VEN,112293.0
2024,4808,BOL,1170197.0
2024,4808,COL,2125488.0
2024,4808,CRI,1856035.0
2024,4808,HND,2488453.0
2024,4808,NIC,6690637.0
2024,4808,PAN,1103121.0
2024,4808,PER,5062607.0
2024,4808,SLV,950094.0
2024,4808,VEN,515336.0
2024,4809,ARG,4199273.0
2024,4809,BOL,2522291.0
2024,4809,BRA,5052714.0
2024,4809,CAN,15491745.0
2024,4809,CHL,12925219.0
2024,4809,COL,21503414.0
2024,4809,CRI,4228627.0
2024,4809,CUB,533803.0
2024,4809,DOM,4010889.0
2024,4809,GTM,12326194.0
2024,4809,HND,2206489.0
2024,4809,HTI,241199.0
2024,4809,JAM,690722.0
2024,4809,MEX,40453902.0
2024,4809,NIC,1935363.0
2024,4809,PAN,3139273.0
2024,4809,PER,11832851.0
2024,4809,PRY,4148703.0
2024,4809,SLV,4258330.0
2024,4809,TTO,532907.0
2024,4809,URY,830625.0
2024,4809,USA,36118081.0
2024,4809,VEN,2176529.0
2024,4810,BOL,13459951.0
2024,4810,CHL,87340242.0
2024,4810,COL,143033119.0
2024,4810,CRI,31843762.0
2024,4810,CUB,5140615.0
2024,4810,DOM,46617873.0
2024,4810,GTM,60791479.0
2024,4810,HND,14722513.0
2024,4810,HTI,406538.0
2024,4810,JAM,2238197.0
2024,4810,MEX,870657918.0
2024,4810,NIC,3516906.0
2024,4810,PAN,4230223.0
2024,4810,PER,102510090.0
2024,4810,PRY,31154273.0
2024,4810,SLV,25627850.0
2024,4810,TTO,8138159.0
2024,4810,VEN,11163282.0
2024,4811,BOL,10942823.0
2024,4811,CHL,107590500.0
2024,4811,COL,173457430.0
2024,4811,CRI,58333615.0
2024,4811,CUB,2187975.0
2024,4811,DOM,110025711.0
2024,4811,GTM,75358392.0
2024,4811,HND,28277434.0
2024,4811,HTI,1445679.0
2024,4811,JAM,8960215.0
2024,4811,MEX,810755513.0
2024,4811,NIC,11906667.0
2024,4811,PAN,13699537.0
2024,4811,PER,72920092.0
2024,4811,PRY,42955175.0
2024,4811,SLV,41388973.0
2024,4811,TTO,16807629.0
2024,4811,VEN,19280554.0
2024,4812,BOL,20914.0
2024,4812,CHL,1167774.0
2024,4812,COL,367345.0
2024,4812,CRI,29944.0
2024,4812,CUB,57078.0
2024,4812,DOM,107737.0
2024,4812,GTM,198229.0
2024,4812,HND,9416.0
2024,4812,HTI,16635.0
2024,4812,JAM,11498.0
2024,4812,MEX,1229591.0
2024,4812,NIC,7916.0
2024,4812,PAN,145742.0
2024,4812,PER,544601.0
2024,4812,PRY,21477.0
2024,4812,SLV,27815.0
2024,4812,TTO,42870.0
2024,4812,VEN,110840.0
2024,4813,BOL,246229.0
2024,4813,CHL,7794972.0
2024,4813,COL,1411451.0
2024,4813,CRI,621158.0
2024,4813,CUB,976059.0
2024,4813,DOM,13673214.0
2024,4813,GTM,325160.0
2024,4813,HND,422262.0
2024,4813,HTI,137908.0
2024,4813,JAM,2799416.0
2024,4813,MEX,16666321.0
2024,4813,NIC,1403768.0
2024,4813,PAN,4797125.0
2024,4813,PER,460034.0
2024,4813,PRY,12001450.0
2024,4813,SLV,94362.0
2024,4813,TTO,1126522.0
2024,4813,VEN,942746.0
2024,4814,BOL,177184.0
2024,4814,CHL,1764340.0
2024,4814,COL,1959756.0
2024,4814,CRI,923323.0
2024,4814,CUB,47601.0
2024,4814,DOM,3336843.0
2024,4814,GTM,564744.0
2024,4814,HND,323891.0
2024,4814,HTI,5010.0
2024,4814,JAM,367708.0
2024,4814,MEX,9361879.0
2024,4814,NIC,103848.0
2024,4814,PAN,769351.0
2024,4814,PER,2640438.0
2024,4814,PRY,485177.0
2024,4814,SLV,248866.0
2024,4814,TTO,129146.0
2024,4814,VEN,892678.0
2024,4816,ARG,585757.0
2024,4816,BOL,504165.0
2024,4816,BRA,1694010.0
2024,4816,CHL,1029421.0
2024,4816,COL,892304.0
2024,4816,CRI,2450680.0
2024,4816,CUB,348364.0
2024,4816,DOM,814230.0
2024,4816,GTM,3668274.0
2024,4816,HND,1597154.0
2024,4816,HTI,99226.0
2024,4816,JAM,2505673.0
2024,4816,MEX,13948420.0
2024,4816,NIC,1417136.0
2024,4816,PAN,968579.0
2024,4816,PER,1967753.0
2024,4816,PRY,1287459.0
2024,4816,SLV,2038690.0
2024,4816,TTO,599989.0
2024,4816,URY,220021.0
2024,4816,USA,21921790.0
2024,4816,VEN,1846909.0
2024,4817,BOL,139231.0
2024,4817,COL,719308.0
2024,4817,CRI,509118.0
2024,4817,CUB,40399.0
2024,4817,DOM,887953.0
2024,4817,GTM,2162735.0
2024,4817,HND,643445.0
2024,4817,HTI,434168.0
2024,4817,JAM,1037507.0
2024,4817,MEX,17837203.0
2024,4817,NIC,479420.0
2024,4817,PAN,534584.0
2024,4817,PER,425724.0
2024,4817,SLV,743030.0
2024,4817,TTO,508969.0
2024,4817,VEN,1502347.0
2024,4818,BOL,40073071.0
2024,4818,COL,43496545.0
2024,4818,CRI,193662310.0
2024,4818,DOM,134283797.0
2024,4818,GTM,206675902.0
2024,4818,HND,158581760.0
2024,4818,HTI,27813135.0
2024,4818,JAM,31354097.0
2024,4818,NIC,129295276.0
2024,4818,PAN,99188765.0
2024,4818,PER,119729897.0
2024,4818,SLV,110510435.0
2024,4818,TTO,33539599.0
2024,4818,VEN,81415525.0
2024,4819,BOL,18641581.0
2024,4819,COL,34273819.0
2024,4819,CRI,105460442.0
2024,4819,CUB,12293254.0
2024,4819,DOM,82613468.0
2024,4819,GTM,71650183.0
2024,4819,HND,54118308.0
2024,4819,HTI,14489904.0
2024,4819,JAM,38320240.0
2024,4819,NIC,54870542.0
2024,4819,PAN,66317781.0
2024,4819,PER,42137536.0
2024,4819,SLV,25942648.0
2024,4819,TTO,19179208.0
2024,4819,VEN,28143460.0
2024,4820,ARG,11828745.0
2024,4820,BOL,2312961.0
2024,4820,BRA,38862657.0
2024,4820,CAN,141942678.0
2024,4820,CHL,31288900.0
2024,4820,COL,18777041.0
2024,4820,CRI,13839130.0
2024,4820,CUB,3040191.0
2024,4820,DOM,12903153.0
2024,4820,GTM,19692160.0
2024,4820,HND,11329430.0
2024,4820,HTI,5799415.0
2024,4820,JAM,6181640.0
2024,4820,MEX,107675950.0
2024,4820,NIC,24021066.0
2024,4820,PAN,10240064.0
2024,4820,PER,14588814.0
2024,4820,PRY,2414608.0
2024,4820,SLV,12673871.0
2024,4820,TTO,3333183.0
2024,4820,URY,8223021.0
2024,4820,USA,1006941443.0
2024,4820,VEN,16161147.0
2024,4821,BOL,2929812.0
2024,4821,COL,18406143.0
2024,4821,CRI,18145920.0
2024,4821,CUB,6175073.0
2024,4821,DOM,28278054.0
2024,4821,GTM,20303966.0
2024,4821,HND,12161955.0
2024,4821,HTI,18892708.0
2024,4821,JAM,7824082.0
2024,4821,NIC,24903306.0
2024,4821,PAN,10224448.0
2024,4821,PER,21928354.0
2024,4821,SLV,11280623.0
2024,4821,TTO,2209039.0
2024,4821,VEN,3479881.0
2024,4822,BOL,450278.0
2024,4822,COL,265057.0
2024,4822,CRI,287484.0
2024,4822,HND,4402371.0
2024,4822,NIC,761793.0
2024,4822,PAN,325082.0
2024,4822,PER,490941.0
2024,4822,SLV,3308995.0
2024,4822,VEN,29514.0
2024,4823,ARG,28733409.0
2024,4823,BOL,6739316.0
2024,4823,BRA,86810916.0
2024,4823,CHL,71417224.0
2024,4823,COL,33810985.0
2024,4823,CRI,36365189.0
2024,4823,CUB,1741526.0
2024,4823,DOM,22628229.0
2024,4823,GTM,23695878.0
2024,4823,HND,14802991.0
2024,4823,HTI,1642508.0
2024,4823,JAM,16290539.0
2024,4823,MEX,538778453.0
2024,4823,NIC,7292848.0
2024,4823,PAN,19173392.0
2024,4823,PER,31838333.0
2024,4823,PRY,4310666.0
2024,4823,SLV,17018037.0
2024,4823,TTO,10240549.0
2024,4823,URY,9832524.0
2024,4823,VEN,15218854.0
2024,4901,BOL,11378669.0
2024,4901,CHL,66588494.0
2024,4901,COL,57833265.0
2024,4901,CRI,35304009.0
2024,4901,CUB,15087014.0
2024,4901,DOM,51515856.0
2024,4901,GTM,37039210.0
2024,4901,HND,20863175.0
2024,4901,HTI,2645138.0
2024,4901,JAM,8401026.0
2024,4901,MEX,376387111.0
2024,4901,NIC,12133718.0
2024,4901,PAN,29283458.0
2024,4901,PER,64608785.0
2024,4901,PRY,10235954.0
2024,4901,SLV,19191325.0
2024,4901,TTO,8800522.0
2024,4901,VEN,8638695.0
2024,4902,BOL,243118.0
2024,4902,COL,1142082.0
2024,4902,CRI,595469.0
2024,4902,GTM,328407.0
2024,4902,HND,88471.0
2024,4902,HTI,86922.0
2024,4902,JAM,31413.0
2024,4902,NIC,388031.0
2024,4902,PAN,1086040.0
2024,4902,PER,848114.0
2024,4902,SLV,198247.0
2024,4902,TTO,101334.0
2024,4902,VEN,1016668.0
2024,4903,ARG,3165299.0
2024,4903,BOL,230219.0
2024,4903,BRA,21265903.0
2024,4903,CAN,57097210.0
2024,4903,CHL,2941115.0
2024,4903,COL,2419273.0
2024,4903,CRI,1344441.0
2024,4903,CUB,6210.0
2024,4903,DOM,594603.0
2024,4903,GTM,2499779.0
2024,4903,HND,1209409.0
2024,4903,HTI,324.0
2024,4903,JAM,203561.0
2024,4903,MEX,10060919.0
2024,4903,NIC,2175883.0
2024,4903,PAN,971808.0
2024,4903,PER,687927.0
2024,4903,PRY,526371.0
2024,4903,SEN,14410.0
2024,4903,SLV,778758.0
2024,4903,TTO,347102.0
2024,4903,URY,784731.0
2024,4903,USA,573725945.0
2024,4903,VEN,179170.0
2024,4904,ARG,46053.0
2024,4904,BOL,7340.0
2024,4904,CHL,67530.0
2024,4904,COL,20690.0
2024,4904,CRI,13821.0
2024,4904,DOM,5282.0
2024,4904,GTM,35799.0
2024,4904,HND,726.0
2024,4904,HTI,1503.0
2024,4904,JAM,27387.0
2024,4904,MEX,144434.0
2024,4904,NIC,9179.0
2024,4904,PAN,24179.0
2024,4904,PER,36610.0
2024,4904,PRY,4929.0
2024,4904,SLV,1404.0
2024,4904,TTO,38722.0
2024,4904,VEN,11869.0
2024,4905,ARG,213639.0
2024,4905,BOL,41449.0
2024,4905,BRA,565783.0
2024,4905,CAN,2693037.0
2024,4905,CHL,173194.0
2024,4905,COL,210503.0
2024,4905,CRI,93684.0
2024,4905,CUB,498.0
2024,4905,DOM,67390.0
2024,4905,GTM,4092056.0
2024,4905,HND,111752.0
2024,4905,HTI,3833.0
2024,4905,JAM,12757.0
2024,4905,MEX,343405.0
2024,4905,NIC,8711.0
2024,4905,PAN,365928.0
2024,4905,PER,54292.0
2024,4905,PRY,25812.0
2024,4905,SLV,533317.0
2024,4905,TTO,30992.0
2024,4905,URY,55374.0
2024,4905,USA,14855775.0
2024,4905,VEN,2510.0
2024,4906,ARG,16702.0
2024,4906,BOL,8167.0
2024,4906,CHL,41739.0
2024,4906,COL,15118.0
2024,4906,CRI,52150.0
2024,4906,CUB,2318.0
2024,4906,DOM,17319.0
2024,4906,GTM,219014.0
2024,4906,HND,148.0
2024,4906,JAM,4404.0
2024,4906,MEX,461069.0
2024,4906,NIC,5207.0
2024,4906,PAN,395824.0
2024,4906,PER,407974.0
2024,4906,PRY,871.0
2024,4906,SLV,37327.0
2024,4906,TTO,24154.0
2024,4906,VEN,3788.0
2024,4907,ARG,114140289.0
2024,4907,BOL,25718041.0
2024,4907,BRA,493679.0
2024,4907,CAN,13651608.0
2024,4907,CHL,25669871.0
2024,4907,COL,873297.0
2024,4907,CRI,3386637.0
2024,4907,CUB,149.0
2024,4907,DOM,21180014.0
2024,4907,GTM,28096195.0
2024,4907,HND,745542.0
2024,4907,HTI,3885706.0
2024,4907,JAM,4700524.0
2024,4907,MEX,11681457.0
2024,4907,NIC,891017.0
2024,4907,PAN,119066.0
2024,4907,PER,15669198.0
2024,4907,PRY,1193791.0
2024,4907,SLV,7834.0
2024,4907,TTO,633195.0
2024,4907,URY,674991.0
2024,4907,USA,101427179.0
2024,4907,VEN,27652.0
2024,4908,ARG,1405559.0
2024,4908,BOL,376757.0
2024,4908,BRA,25630414.0
2024,4908,CHL,1764045.0
2024,4908,COL,3389156.0
2024,4908,CRI,1085338.0
2024,4908,CUB,8313.0
2024,4908,DOM,1569487.0
2024,4908,GTM,8734190.0
2024,4908,HND,2179343.0
2024,4908,HTI,354870.0
2024,4908,JAM,3524.0
2024,4908,MEX,55185576.0
2024,4908,NIC,8448757.0
2024,4908,PAN,1485869.0
2024,4908,PER,2315979.0
2024,4908,PRY,1345795.0
2024,4908,SLV,3090347.0
2024,4908,TTO,295923.0
2024,4908,URY,444786.0
2024,4908,VEN,281761.0
2024,4909,ARG,17917.0
2024,4909,BOL,43710.0
2024,4909,BRA,826763.0
2024,4909,CAN,78656565.0
2024,4909,CHL,401498.0
2024,4909,COL,293172.0
2024,4909,CRI,576074.0
2024,4909,CUB,1985.0
2024,4909,DOM,435600.0
2024,4909,GTM,234670.0
2024,4909,HND,142134.0
2024,4909,JAM,159815.0
2024,4909,MEX,3047730.0
2024,4909,MRT,1336.0
2024,4909,NIC,35962.0
2024,4909,PAN,472861.0
2024,4909,PER,210902.0
2024,4909,PRY,45498.0
2024,4909,SEN,16920.0
2024,4909,SLV,234077.0
2024,4909,TTO,124222.0
2024,4909,URY,50268.0
2024,4909,USA,404554822.0
2024,4909,VEN,38790.0
2024,4910,ARG,164333.0
2024,4910,BOL,42317.0
2024,4910,BRA,511535.0
2024,4910,CAN,21451189.0
2024,4910,CHL,978508.0
2024,4910,COL,360465.0
2024,4910,CRI,430117.0
2024,4910,CUB,159076.0
2024,4910,DOM,156938.0
2024,4910,GTM,485714.0
2024,4910,HND,313387.0
2024,4910,HTI,8664.0
2024,4910,JAM,105800.0
2024,4910,MEX,6222882.0
2024,4910,NIC,81130.0
2024,4910,PAN,296360.0
2024,4910,PER,260122.0
2024,4910,PRY,63413.0
2024,4910,SLV,306786.0
2024,4910,TTO,121924.0
2024,4910,URY,89759.0
2024,4910,USA,127300751.0
2024,4910,VEN,148842.0
2024,4911,BOL,11578138.0
2024,4911,CHL,16686495.0
2024,4911,COL,32401818.0
2024,4911,CRI,27060551.0
2024,4911,CUB,2072027.0
2024,4911,DOM,16350531.0
2024,4911,GTM,20790827.0
2024,4911,HND,11657553.0
2024,4911,HTI,7297299.0
2024,4911,JAM,8589446.0
2024,4911,MEX,238228691.0
2024,4911,NIC,6385331.0
2024,4911,PAN,8774697.0
2024,4911,PER,16728348.0
2024,4911,PRY,2709465.0
2024,4911,SLV,13963513.0
2024,4911,TTO,4219696.0
2024,4911,VEN,3005843.0
2024,5001,GTM,980.0
2024,5001,MEX,38787.0
2024,5001,TTO,107.0
2024,5001,USA,57447.0
2024,5002,BRA,842603.0
2024,5002,CHL,15958.0
2024,5002,GTM,134.0
2024,5002,PER,2412689.0
2024,5002,USA,5069002.0
2024,5003,BRA,66358.0
2024,5003,CAN,11807.0
2024,5003,CHL,122292.0
2024,5003,DOM,3362.0
2024,5003,MEX,264151.0
2024,5003,NIC,12063.0
2024,5003,PER,2169933.0
2024,5003,USA,5566924.0
2024,5004,BOL,7093.0
2024,5004,CHL,1656.0
2024,5004,COL,51767.0
2024,5004,CRI,718137.0
2024,5004,DOM,210.0
2024,5004,GTM,146490.0
2024,5004,HND,785.0
2024,5004,MEX,88027.0
2024,5004,NIC,1432.0
2024,5004,PER,2137728.0
2024,5004,PRY,15.0
2024,5004,SLV,96.0
2024,5004,TTO,9.0
2024,5004,VEN,6.0
2024,5005,BOL,1759.0
2024,5005,BRA,388306.0
2024,5005,CAN,194390.0
2024,5005,CHL,8682.0
2024,5005,GTM,327148.0
2024,5005,HND,5508.0
2024,5005,MEX,14231.0
2024,5005,PER,66861.0
2024,5005,URY,845.0
2024,5005,USA,2426732.0
2024,5006,ARG,245.0
2024,5006,BOL,1708.0
2024,5006,BRA,1458306.0
2024,5006,CAN,215612.0
2024,5006,CHL,6687.0
2024,5006,COL,8030.0
2024,5006,CRI,101.0
2024,5006,GTM,100819.0
2024,5006,HND,1290.0
2024,5006,MEX,112408.0
2024,5006,PAN,2406.0
2024,5006,PER,244.0
2024,5006,PRY,1622.0
2024,5006,SLV,208.0
2024,5006,URY,4058.0
2024,5006,USA,2538714.0
2024,5007,ARG,239454.0
2024,5007,BOL,1218.0
2024,5007,BRA,2566413.0
2024,5007,CHL,271677.0
2024,5007,COL,545299.0
2024,5007,CRI,6464.0
2024,5007,DOM,103279.0
2024,5007,GTM,143362.0
2024,5007,HND,81899.0
2024,5007,JAM,11195.0
2024,5007,MEX,544224.0
2024,5007,NIC,29190.0
2024,5007,PAN,28200.0
2024,5007,PER,227905.0
2024,5007,PRY,26599.0
2024,5007,SLV,46145.0
2024,5007,TTO,22370.0
2024,5007,URY,45232.0
2024,5007,USA,40224285.0
2024,5007,VEN,29657.0
2024,5101,BFA,41053.0
2024,5101,BOL,920144.0
2024,5101,BRA,500539.0
2024,5101,CAN,1538461.0
2024,5101,CHL,79762.0
2024,5101,CIV,87.0
2024,5101,CRI,4111.0
2024,5101,ESP,2544897.0
2024,5101,GHA,1530.0
2024,5101,GTM,309425.0
2024,5101,HND,3326.0
2024,5101,IRL,1348836.0
2024,5101,MAR,1792551.0
2024,5101,MEX,4055949.0
2024,5101,MRT,1883.0
2024,5101,NER,13831.0
2024,5101,NIC,491.0
2024,5101,PAN,13060.0
2024,5101,PER,103848.0
2024,5101,PRT,8477324.0
2024,5101,SEN,88077.0
2024,5101,TTO,121.0
2024,5101,URY,14692413.0
2024,5101,USA,10747995.0
2024,5101,VEN,91685.0
2024,5102,ARG,132164.0
2024,5102,BOL,6190755.0
2024,5102,CAN,114328.0
2024,5102,CHL,734187.0
2024,5102,COL,823726.0
2024,5102,HND,2970.0
2024,5102,MEX,52177.0
2024,5102,PER,10403.0
2024,5102,TTO,1849.0
2024,5102,USA,12505851.0
2024,5103,BOL,4054352.0
2024,5103,BRA,603144.0
2024,5103,CAN,547598.0
2024,5103,CHL,282154.0
2024,5103,COL,16143.999999999998
2024,5103,CRI,6261.0
2024,5103,DOM,626.0
2024,5103,GTM,137490.0
2024,5103,MEX,337584.0
2024,5103,PAN,3600.0
2024,5103,PER,103931.0
2024,5103,URY,50149.0
2024,5103,USA,1151581.0
2024,5104,CHL,284.0
2024,5104,HND,31.0
2024,5104,MEX,24396.0
2024,5104,PAN,272.0
2024,5104,SLV,9.0
2024,5105,ARG,36538.0
2024,5105,BOL,290931.0
2024,5105,BRA,1688499.0
2024,5105,CAN,4640274.0
2024,5105,CHL,4914791.0
2024,5105,COL,226295.0
2024,5105,CRI,13724.0
2024,5105,GTM,109146.0
2024,5105,HND,388.0
2024,5105,JAM,5143.0
2024,5105,MEX,10155519.0
2024,5105,NIC,4976.0
2024,5105,PER,24598684.0
2024,5105,PRY,52.0
2024,5105,SLV,101.0
2024,5105,TTO,3061.0
2024,5105,URY,308165.0
2024,5105,USA,4569940.0
2024,5106,BOL,9859.0
2024,5106,COL,14.0
2024,5106,CRI,8699.0
2024,5106,DOM,10015.0
2024,5106,GTM,163597.0
2024,5106,NIC,2847.0
2024,5106,PER,25218.0
2024,5106,SLV,96456.0
2024,5107,BOL,8671.0
2024,5107,COL,66151.0
2024,5107,CRI,1728.0
2024,5107,DOM,10348.0
2024,5107,GTM,206780.0
2024,5107,HND,55.0
2024,5107,PAN,637636.0
2024,5107,PER,84598.0
2024,5107,SLV,932.0
2024,5107,TTO,197.0
2024,5107,VEN,2.0
2024,5108,ARG,37522.0
2024,5108,BOL,194546.0
2024,5108,BRA,100523.0
2024,5108,CHL,119590.0
2024,5108,COL,151214.0
2024,5108,CRI,340.0
2024,5108,DOM,4704.0
2024,5108,GTM,171580.0
2024,5108,HTI,2770.0
2024,5108,MEX,298.0
2024,5108,PER,12318.0
2024,5108,PRY,36.0
2024,5108,URY,394180.0
2024,5108,USA,12720678.0
2024,5109,BOL,148.0
2024,5109,CHL,555143.0
2024,5109,COL,13905.0
2024,5109,CRI,1662727.0
2024,5109,DOM,34857.0
2024,5109,GTM,86961.0
2024,5109,HND,28163.0
2024,5109,HTI,463.0
2024,5109,MEX,189604.0
2024,5109,NIC,7753.0
2024,5109,PAN,51590.0
2024,5109,PER,141743.0
2024,5109,PRY,2790.0
2024,5109,SLV,21328.0
2024,5109,TTO,6412.0
2024,5110,CRI,34.0
2024,5110,GTM,4095.0
2024,5110,HND,28.0
2024,5111,BOL,5117.0
2024,5111,COL,491398.0
2024,5111,CRI,25857.0
2024,5111,CUB,87.0
2024,5111,DOM,3432353.0
2024,5111,GTM,3087942.0
2024,5111,HND,46376.0
2024,5111,MEX,1623757.0
2024,5111,NIC,11172.0
2024,5111,PAN,21909.0
