hs4,market_growth_5y,total_trade,market_size_share,ecu_total_trade,ecu_export_growth_5y,ecu_market_share_2020,ecu_market_share_2024,market_share_change_abs,distance_travelled,eff_num_exp,ecu_exporter_rank,accessible_market_size,accessible_market_growth_5y,raw_rca_trade,market_size,accessible_market_size_share,accessible_market_to_market_ratio,above_median_cagr,above_median_accessible_market_growth,above_median_export_cagr,dai_index,dai_percentile,dai_lead,alignment_weighted_percentile,alignment_lead_unweighted,alignment_lead_weighted
5808,0.0280844778984743,440413582.0,2.1570375419393508e-05,20871.0,0.0,0.0,4.7389546673880734e-05,4.7389546673880734e-05,4483.61,5.278134827171389,81.0,30593858.0,0.1030620637149051,0.02857397183932,440413582.0,6.697799052215645e-06,0.0694662000682803,False,True,False,0.661475817662753,3.225806451612903,-29.032258064516128,3.225806451612903,-29.032258064516128,-29.032258064516128
5809,-0.0018979263400062,25557676.0,1.251752190892295e-06,0.0,0.0,0.0,0.0,0.0,4811.75,7.262431362570294,65.0,3865410.0,0.0767111183134101,0.0,25557676.0,8.462397725198594e-07,0.1512426247206514,False,True,False,0.8470954699488692,25.806451612903224,-32.25806451612904,25.806451612903224,-32.25806451612904,-32.25806451612904
5810,0.0940951009038215,1830446805.0,8.96507882199677e-05,16712.0,0.0,0.0,9.130011292516092e-06,9.130011292516092e-06,6745.13,2.272015433371237,87.0,229006421.0,0.1303168403316605,0.0055050259788371,1830446805.0,5.013552032323275e-05,0.1251095745445604,True,True,False,0.7995892288390233,38.70967741935484,-48.387096774193544,38.70967741935484,-48.387096774193544,-48.387096774193544
5811,0.0472076956599374,230832784.0,1.1305622745267132e-05,0.0,0.0,0.0,0.0,0.0,5247.67,5.666887049680794,81.0,67169293.0,0.0708752154158993,0.0,230832784.0,1.470512241357056e-05,0.2909867993447586,True,True,False,0.8092607492896978,22.58064516129032,-25.80645161290323,22.58064516129032,-25.80645161290323,-25.80645161290323
5901,0.0046425470592474,561626282.0,2.7507075719881333e-05,0.0,0.0,0.0,0.0,0.0,7041.75,2.7988805762587505,97.0,127591427.0,-0.0793834612686149,0.0,561626282.0,2.793311451048252e-05,0.2271820801292201,False,False,False,0.7194092801538426,6.451612903225806,-48.387096774193544,6.451612903225806,-48.387096774193544,-48.387096774193544
5902,0.0486124524086493,2436496510.0,0.0001193336140771,1306.0,0.0,0.0,5.360155430717199e-07,5.360155430717199e-07,5605.0,5.535536964603066,64.0,601057872.0,0.0786112461760122,0.000323195601312,2436496510.0,0.0001315873547366,0.2466894040410507,True,True,False,0.6806693178214362,6.451612903225806,-67.74193548387096,6.451612903225806,-67.74193548387096,-67.74193548387096
5903,0.0553794287502111,13975731572.0,0.0006844970025668,738132.0,0.2716922909268511,2.079181554695464e-05,5.2815267393860616e-05,3.2023451846905976e-05,4859.01,4.277363611185895,70.0,2237575267.0,0.0548164452263479,0.0318454610588227,13975731572.0,0.0004898639950075,0.1601043391161663,True,False,True,0.672535326185802,22.58064516129032,-54.83870967741936,22.58064516129032,-54.83870967741936,-54.83870967741936
5904,-0.0296958465975352,247974565.0,1.2145185071769194e-05,0.0,0.0,0.0,0.0,0.0,2585.51,5.139996172636753,62.0,1197252.0,0.1270367936502878,0.0,247974565.0,2.621099081672957e-07,0.0048281242070129,False,True,False,0.7473562743985921,25.806451612903224,-29.032258064516128,25.806451612903224,-29.032258064516128,-29.032258064516128
5905,0.0795572592507372,139811324.0,6.847615218557137e-06,0.0,0.0,0.0,0.0,0.0,5129.12,8.560578437785054,71.0,43184620.0,0.0845192148488598,0.0,139811324.0,9.454247545579012e-06,0.3088778416832674,True,True,False,0.8521524037726326,22.58064516129032,-48.38709677419355,22.58064516129032,-48.38709677419355,-48.38709677419355
5906,0.0410457691180139,1644965990.0,8.05663935142543e-05,1265.0,0.3265021609259093,2.289511929310125e-07,7.690128596518886e-07,5.400616667208763e-07,4350.79,9.416753364315404,102.0,196026846.0,0.0672034391957689,0.0004636835196374,1644965990.0,4.291542515976973e-05,0.1191677196924904,False,True,True,0.8954337348209852,32.25806451612903,-29.032258064516128,32.25806451612903,-29.032258064516128,-29.032258064516128
5907,0.030724413332047,810083001.0,3.9675875510212866e-05,16866.0,-0.2052571604176536,7.639453150721815e-05,2.082008878001379e-05,-5.557444272720436e-05,6149.54,3.920570979314445,68.0,190393086.0,0.1118157445942111,0.012553667891914,810083001.0,4.1682047127211345e-05,0.235029109072738,False,True,False,0.8302747415578069,22.58064516129032,-38.70967741935484,22.58064516129032,-38.70967741935484,-38.70967741935484
5908,0.0150778465105163,43370159.0,2.124163853849512e-06,0.0,0.0,0.0,0.0,0.0,5027.95,7.320170370449512,67.0,13044978.0,0.0253809277556147,0.0,43370159.0,2.855888305573424e-06,0.3007823420707312,False,False,False,0.7842523284456003,25.806451612903224,-38.70967741935484,25.806451612903224,-38.70967741935484,-38.70967741935484
5909,0.0450348409394447,410163112.0,2.008878170570758e-05,0.0,0.0,0.0,0.0,0.0,5213.48,5.520038929825918,81.0,121202205.0,0.0926232401487918,0.0,410163112.0,2.653434600420275e-05,0.2954975751207973,True,True,False,0.938704857503326,25.806451612903224,-22.580645161290327,25.806451612903224,-22.580645161290327,-22.580645161290327
5910,0.0441373566772691,662236674.0,3.2434725581806675e-05,4000.0,-0.1756412504200541,1.9690360821017697e-05,6.040136641541541e-06,-1.3650224179476155e-05,4769.87,9.45524790097618,84.0,49692699.0,0.0957508958525346,0.0036419570646827,662236674.0,1.0879036970892568e-05,0.0750376730117486,True,True,False,0.814625901067108,16.129032258064516,-48.38709677419355,16.129032258064516,-48.38709677419355,-48.38709677419355
5911,0.0296227562913553,5429445073.0,0.0002659208828477,419037.0,0.5197101582214758,1.1017517746014084e-05,7.717860561548404e-05,6.616108786946997e-05,4565.18,13.066477088516454,70.0,533788069.0,0.0678513948940193,0.046535564449075,5429445073.0,0.0001168602280442,0.0983135590881038,False,True,True,1.0155533850049934,51.61290322580645,-6.451612903225815,51.61290322580645,-6.451612903225815,-6.451612903225815
6001,0.0511867007676642,6529268471.0,0.0003197875312879,84539.0,0.0060413239804517,1.6125484349792142e-05,1.2947698563090682e-05,-3.1777857867014595e-06,6115.64,1.4455124839532116,77.0,728390100.0,0.026091479278526,0.0078069363412937,6529268471.0,0.0001594637237782,0.111557688772513,True,False,True,0.5852538624656061,29.03225806451613,-35.483870967741936,29.03225806451613,-35.483870967741936,-35.483870967741936
6002,0.0442848771090431,31046753676.0,0.0015205937321541,538556.0,-0.0343883231492294,2.5662388299013893e-05,1.734661232605194e-05,-8.315775972961953e-06,4376.82,3.029561703244519,89.0,2410424958.0,0.0289248135239845,0.0104593026711816,31046753676.0,0.0005277053321986,0.0776385506566931,True,False,False,0.6846030818266075,38.70967741935484,-22.58064516129032,38.70967741935484,-22.58064516129032,-22.58064516129032
6101,0.0647095196257667,2607129575.0,0.0001276908024597,228327.0,0.1884965433737724,5.053132952769259e-05,8.757792561959641e-05,3.704659609190382e-05,7226.87,18.12725836244559,90.0,1120660137.0,0.0685347640396203,0.0528059320259264,2607129575.0,0.0002453419377005,0.4298444341800694,True,True,True,0.8988351999434524,29.03225806451613,-16.12903225806451,29.03225806451613,-16.12903225806451,-16.12903225806451
6102,0.0819052733544474,4088098108.0,0.0002002250033716,627800.0,0.4866586522048162,3.134655914125109e-05,0.0001535677430958,0.0001222211839546,7049.87,12.827707587658407,88.0,1256193056.0,0.0958410474107895,0.0925951116782353,4088098108.0,0.00027501365339,0.3072805551172452,True,True,True,0.7969723212540485,22.58064516129032,-16.12903225806452,22.58064516129032,-16.12903225806452,-16.12903225806452
6103,0.0481577565138175,13692479081.0,0.0006706239913358,817978.0,0.2100053169724138,2.913777640338168e-05,5.973921852727496e-05,3.060144212389328e-05,6975.12,6.527969298200864,91.0,3317631277.0,0.0520523448917797,0.0360203223645134,13692479081.0,0.0007263166228558,0.2422958806344734,True,False,True,1.0759130652366424,45.16129032258064,-12.903225806451625,45.16129032258064,-12.903225806451625,-12.903225806451625
6104,0.04232879087921,36126199725.0,0.00176937252254,695503.0,0.0104316426915112,2.2488770256318477e-05,1.9252038833154623e-05,-3.236731423163851e-06,7019.29,5.935934220709406,97.0,7667929996.0,0.037917377264742,0.011608197462907,36126199725.0,0.0016787112713821,0.2122539889157964,False,False,True,0.95633517316815,22.58064516129032,-29.032258064516128,22.58064516129032,-29.032258064516128,-29.032258064516128
6105,0.0941743585190819,9280037368.0,0.0004545134349052,733751.0,0.1722736933903097,5.601270550320954e-05,7.906767730593044e-05,2.3054971802720896e-05,6819.22,14.91330241531054,88.0,2817093994.0,0.0798602506028018,0.0476745979506346,9280037368.0,0.0006167358651862,0.3035649407742772,True,True,True,1.2122058196078285,80.64516129032258,38.70967741935483,80.64516129032258,38.70967741935483,38.70967741935483
6106,0.0632487325497139,4356740610.0,0.0002133824532291,251171.0,0.2787965381060384,2.2907352548011085e-05,5.765112557389548e-05,3.4743773025884396e-05,6282.5,17.509495330858197,97.0,2461123186.0,0.2080302507198328,0.0347612871249838,4356740610.0,0.0005388045058775,0.5649000953490321,True,True,True,1.0807443625346624,35.483870967741936,-16.129032258064512,35.483870967741936,-16.129032258064512,-16.129032258064512
6107,0.0507371864322208,8365266176.0,0.0004097101889547,34841.0,0.3493758515283296,1.1923855139293532e-06,4.164960118060444e-06,2.9725746041310905e-06,7293.18,6.107553641420727,99.0,2301422516.0,0.0216263054509133,0.0025113017844279,8365266176.0,0.0005038418347373,0.2751164717989244,True,False,True,1.2500191563045089,61.29032258064516,32.258064516129025,61.29032258064516,32.258064516129025,32.258064516129025
6108,0.0393032411360065,13810834916.0,0.0006764207694062,234545.0,1.12054635507539,4.802626363796749e-07,1.6982680730494947e-05,1.6502418094115273e-05,7677.81,4.130131387152617,94.0,4216979223.0,0.0386916164136967,0.0102398667007461,13810834916.0,0.0009232075092661,0.3053384714717417,False,False,True,1.2755224477339135,90.32258064516128,32.25806451612902,90.32258064516128,32.25806451612902,32.25806451612902
6109,0.064739309300321,48900587532.0,0.0023950306584644,7729809.0,0.3058062785408968,5.697408567609322e-05,0.0001580719044518,0.0001010978187758,5458.68,12.5515812728531,86.0,10832960092.0,0.0490218593196543,0.0953109380319454,48900587532.0,0.0023716194877052,0.2215302645374359,True,False,True,1.0406244181454225,35.483870967741936,-12.903225806451616,35.483870967741936,-12.903225806451616,-12.903225806451616
6110,0.051687469540405,58724497578.0,0.0028761816411754,3731827.0,0.1966010462829763,3.3326430412209535e-05,6.354804474986359e-05,3.0221614337654052e-05,6732.03,7.472570606318146,90.0,16717250478.0,0.0256575446691607,0.0383168898749407,58724497578.0,0.0036598452018441,0.284672516027839,True,False,True,0.8919708771520324,25.806451612903224,-32.25806451612904,25.806451612903224,-32.25806451612904,-32.25806451612904
6111,0.0162602190102212,6903505757.0,0.000338116754284,195815.0,0.0413462396032602,2.510875207831321e-05,2.836457401392734e-05,3.2558219356141292e-06,7509.66,8.965813250670829,96.0,2124736393.0,0.010202575409661,0.0171026860561841,6903505757.0,0.0004651606018189,0.3077764353054337,False,False,True,1.0151699428661924,29.03225806451613,-12.903225806451612,29.03225806451613,-12.903225806451612,-12.903225806451612
6112,0.0529417462114698,5181201556.0,0.0002537625251676,1037007.0,0.2531440783597893,8.382390570650758e-05,0.0002001479750964,0.0001163240693899,6942.17,6.613856178450733,72.0,1037965642.0,0.0234428688434233,0.1206810996412237,5181201556.0,0.0002272379408056,0.2003329982015469,True,False,True,0.9535954957158694,29.03225806451613,-22.580645161290317,29.03225806451613,-22.580645161290317,-22.580645161290317
6113,-0.0178636185083745,1082385924.0,5.3012603796917256e-05,1664.0,0.0,0.0,1.5373444564491585e-06,1.5373444564491585e-06,7197.81,11.183180755528964,102.0,259246487.0,-0.0280597915130702,0.0009269562654441,1082385924.0,5.675586501443642e-05,0.2395139120452937,False,False,False,0.8940618719943082,19.35483870967742,-35.483870967741936,19.35483870967742,-35.483870967741936,-35.483870967741936
6114,0.0469411390050236,8478949869.0,0.0004152781369865,53772.0,0.2020176839987935,3.178858267264046e-06,6.341823083138693e-06,3.162964815874647e-06,6544.98,5.6818853326412775,107.0,2058156790.0,0.0109091978187725,0.0038238617354706,8478949869.0,0.0004505845780343,0.2427372282887122,True,False,True,1.0974806813747475,77.41935483870968,12.903225806451616,77.41935483870968,12.903225806451616,12.903225806451616
6115,0.0504305429870115,14428516210.0,0.0007066732819209,1784311.0,-0.1728728453847021,0.0004085302236313,0.0001236655920837,-0.0002848646315475,5717.7,4.502481628030202,82.0,3543842774.0,0.0566691507512147,0.0745653291434042,14428516210.0,0.0007758402609078,0.2456138054960815,True,False,False,1.2817576448572507,67.74193548387096,22.58064516129032,67.74193548387096,22.58064516129032,22.58064516129032
6116,0.0359665721377471,5301390624.0,0.0002596490904872,11546.0,-0.0760172167002342,3.8587892765267874e-06,2.1779191195098773e-06,-1.68087015701691e-06,7771.47,3.265537942395488,101.0,1596759734.0,0.0426527736313915,0.0013131967692675,5301390624.0,0.0003495726440582,0.3011963930315353,False,False,False,0.9190989124793753,19.35483870967742,-25.80645161290322,19.35483870967742,-25.80645161290322,-25.80645161290322
6117,0.0098994972424748,3149401882.0,0.000154249968025,1142615.0,0.0430144893876089,0.0003087528039201,0.0003628038093615,5.405100544136871e-05,6053.41,2.584811665804268,60.0,547365088.0,-0.0448732569983649,0.2187559611666088,3149401882.0,0.0001198325940985,0.1737996954686521,False,False,True,0.8141194117499355,12.903225806451612,-54.838709677419345,12.903225806451612,-54.838709677419345,-54.838709677419345
6201,0.0395200707674217,15202436581.0,0.0007445780006432,805970.0,0.2778015102919802,1.8890918993330257e-05,5.301584359228974e-05,3.412492459895949e-05,6832.59,8.18532757150962,85.0,3068197949.0,0.0438199944452024,0.0319664003597405,15202436581.0,0.0006717091160853,0.2018227757538967,False,False,True,0.8899116185505859,22.58064516129032,-22.58064516129032,22.58064516129032,-22.58064516129032,-22.58064516129032
6202,0.0481539129498669,19255331213.0,0.0009430788242338,2173618.0,0.2608593764617608,4.4815089297956755e-05,0.0001128839580039,6.806886870597043e-05,6507.22,8.0826905101995,77.0,3012957499.0,0.0347177341129203,0.0680644417072044,19255331213.0,0.000659615530711,0.1564739378238188,True,False,True,0.8032428958670804,19.35483870967742,-29.03225806451613,19.35483870967742,-29.03225806451613,-29.03225806451613
6203,0.0511363867533516,46645098646.0,0.0022845623531857,1460509.0,0.1169411933918578,2.311223960179421e-05,3.1311092534804715e-05,8.198852933010504e-06,6099.61,11.504243734971451,97.0,10480927796.0,0.0744133308730243,0.0188793170465369,46645098646.0,0.0022945503721168,0.2246951576958189,True,True,True,1.073232248172642,32.25806451612903,6.451612903225808,32.25806451612903,6.451612903225808,6.451612903225808
6204,0.0554136971137373,68737645916.0,0.0033666010505858,888097.0,-0.0410752864886088,2.086684652258412e-05,1.2920096232060205e-05,-7.946750290523917e-06,6255.5,7.777686309736534,102.0,14280480325.0,0.0715910647286626,0.0077902932567968,68737645916.0,0.0031263722145134,0.2077534098629343,True,True,False,1.0458136824242656,32.25806451612903,-19.354838709677416,32.25806451612903,-19.354838709677416,-19.354838709677416
6205,0.0591081554613299,12068256607.0,0.0005910735642811,235959.0,0.2193182424683226,9.667367204890978e-06,1.9552037024398015e-05,9.88466981950704e-06,7003.35,11.95837850757185,97.0,3692701240.0,0.0615064800790987,0.0117890841873027,12068256607.0,0.0008084292888261,0.3059846471824362,True,True,True,1.174830953624031,48.38709677419355,22.580645161290327,48.38709677419355,22.580645161290327,22.580645161290327
6206,0.0483229229362791,11178719935.0,0.0005475062431344,198221.0,0.1118788051653119,1.321130564233009e-05,1.7731994463818724e-05,4.520688821488634e-06,6201.09,13.64271921542084,98.0,2658251713.0,0.0450637100438002,0.0106916724473204,11178719935.0,0.0005819611179434,0.2377957161872487,True,False,True,0.8862883738698353,29.03225806451613,-25.80645161290322,29.03225806451613,-25.80645161290322,-25.80645161290322
6207,0.0332288990386229,1264455169.0,6.192990818417281e-05,14655.0,0.1526101075964372,6.708925846622579e-06,1.158997199686405e-05,4.881046150241471e-06,6324.68,9.282368720026826,93.0,349954348.0,0.0099746169589112,0.0069882823681753,1264455169.0,7.661419819472079e-05,0.2767629541795167,False,False,True,0.9001442642461465,19.35483870967742,-25.80645161290322,19.35483870967742,-25.80645161290322,-25.80645161290322
6208,0.076114778701029,2907395340.0,0.00014239708206,4222.0,-0.1677934207261729,5.249904377734393e-06,1.452158893533894e-06,-3.797745484200499e-06,6519.74,4.477736461726527,109.0,662525470.0,0.0670908120750082,0.0008755928309591,2907395340.0,0.0001450442263618,0.2278759482361968,True,True,False,0.8380234131386741,16.129032258064516,-58.064516129032256,16.129032258064516,-58.064516129032256,-58.064516129032256
6209,0.0061466915459973,1786043844.0,8.74760402611214e-05,4311.0,0.1044751436154565,1.514302684108724e-06,2.413714542608955e-06,8.99411858500231e-07,6830.88,10.739484238442492,104.0,451653097.0,0.0108619616239162,0.001455371832174,1786043844.0,9.887872542968792e-05,0.2528790648209865,False,False,True,0.9102656243757492,25.806451612903224,-9.677419354838712,25.806451612903224,-9.677419354838712,-9.677419354838712
6210,-0.1254768321436088,10666257538.0,0.0005224070937362,54431.0,-0.0562538081160605,3.4867016158045763e-06,5.1031019836228525e-06,1.6164003678182762e-06,7609.48,7.877899238855752,112.0,3107286299.0,-0.1618057303043246,0.0030769632251744,10666257538.0,0.000680266582541,0.2913192643183298,False,False,False,0.888294939283702,19.35483870967742,-45.16129032258064,19.35483870967742,-45.16129032258064,-45.16129032258064
6211,0.0326973485500461,13201990586.0,0.0006466010696811,547421.0,-0.0867916131683351,7.668278686981614e-05,4.146503486985595e-05,-3.521775199996019e-05,6168.96,6.80095132296464,95.0,3125423375.0,0.0081115140635565,0.0250017318553653,13201990586.0,0.0006842372648407,0.2367387974291046,False,False,False,0.9529329608947532,16.129032258064516,-25.806451612903228,16.129032258064516,-25.806451612903228,-25.806451612903228
6212,0.0398096860520931,11258583087.0,0.0005514177441444,48938.0,-0.5706631466375574,0.0003621937298808,4.346728147035436e-06,-0.0003578470017338,7037.46,5.3293898969893405,94.0,3181811109.0,0.0422969871361724,0.0026209005230899,11258583087.0,0.0006965820208157,0.2826120378037585,False,False,False,0.9959434797061112,25.806451612903224,-25.806451612903224,25.806451612903224,-25.806451612903224,-25.806451612903224
6213,-0.0024361423641747,150483338.0,7.370304249662049e-06,0.0,0.0,0.0,0.0,0.0,6794.57,2.7883395714758508,84.0,33224805.0,-0.1601815289926094,0.0,150483338.0,7.2737824513354815e-06,0.2207872674913683,False,False,False,1.0067030793590426,70.96774193548387,25.80645161290323,70.96774193548387,25.80645161290323,25.80645161290323
6214,0.045544817417674,3561613048.0,0.0001744390583848,931204.0,0.0591462063070542,0.0002450934992923,0.0002614556908485,1.6362191556185807e-05,6136.98,4.647119913532751,60.0,410462467.0,-0.0028442212909817,0.1576471621251794,3561613048.0,8.986101466649599e-05,0.1152462273324421,True,False,True,0.7641910795483006,6.451612903225806,-64.51612903225806,6.451612903225806,-64.51612903225806,-64.51612903225806
6215,0.0529790023465626,401308378.0,1.965509858505653e-05,8645.0,0.0,0.0,2.1542037181192364e-05,2.1542037181192364e-05,6700.93,3.686521205958929,83.0,122237336.0,0.078717605846678,0.012988973454693,401308378.0,2.6760963367423796e-05,0.3045970199007408,True,True,False,1.007150127684283,48.38709677419355,-16.129032258064512,48.38709677419355,-16.129032258064512,-16.129032258064512
6216,0.0374897195785937,1075538576.0,5.267723751162582e-05,1939.0,-0.1092608026867653,3.864719756457565e-06,1.802817716879362e-06,-2.0619020395782033e-06,8377.02,5.4638884344238825,104.0,381451678.0,-0.0136300998074123,0.0010870258588468,1075538576.0,8.350979099708404e-05,0.3546610846992065,False,False,False,0.8905970260020534,22.58064516129032,-6.451612903225811,22.58064516129032,-6.451612903225811,-6.451612903225811
6217,0.037347974326279,2583908236.0,0.0001265534783161,82942.0,-0.1982452064679736,0.0001163889921272,3.209943714115705e-05,-8.428955498609211e-05,5088.92,9.296221077788845,87.0,408546514.0,0.0522865324545354,0.0193546568242437,2583908236.0,8.944156223302095e-05,0.1581118509968633,False,False,False,0.8820892091530287,32.25806451612903,-48.387096774193544,32.25806451612903,-48.387096774193544,-48.387096774193544
6301,0.0458664870695171,5257837037.0,0.0002575159427805,2501230.0,0.2443962896506379,0.0001994960059315,0.000475714629875,0.0002762186239435,8451.52,1.6797300238101442,51.0,2238704929.0,0.0544714561320889,0.2868365998760517,5257837037.0,0.0004901113076894,0.4257843887602406,True,False,True,1.1942211197887995,80.64516129032258,6.451612903225808,80.64516129032258,6.451612903225808,6.451612903225808
6302,0.0395376058309551,21834009927.0,0.0010693761734081,133004.0,-0.2357186093906028,2.8357360029882893e-05,6.091597486887961e-06,-2.2265762542994932e-05,7052.59,4.500956137354785,101.0,7347042727.0,0.0194177195999853,0.003672985864259,21834009927.0,0.0016084606202162,0.3364953460937391,False,False,False,1.095460777789147,48.38709677419355,12.903225806451616,48.38709677419355,12.903225806451616,12.903225806451616
6303,0.0143502703733364,5406408209.0,0.0002647925938365,16500.0,0.4725565451068358,4.733201080531451e-07,3.051933809314028e-06,2.5786137012608826e-06,6414.79,3.4833765191224644,97.0,1676881570.0,0.0024599055268068,0.0018401921276632,5406408209.0,0.000367113418328,0.3101655489514295,False,False,True,1.2253336119370124,87.09677419354838,19.354838709677423,87.09677419354838,19.354838709677423,19.354838709677423
6304,0.0203160332175298,5477368914.0,0.0002682680748603,350683.0,0.5848597506711581,7.080470142563362e-06,6.402398770396206e-05,5.694351756139869e-05,6979.05,3.581603679902147,78.0,1041785743.0,0.0049545604221334,0.0386038641450497,5477368914.0,0.000228074261248,0.1901982063572941,False,False,True,1.1791233360837865,87.09677419354838,12.903225806451616,87.09677419354838,12.903225806451616,12.903225806451616
6305,0.0182513808687903,5280700653.0,0.0002586357465302,16414140.0,0.0294581374334996,0.0029427825231238,0.0031083261632478,0.000165543640124,5263.12,7.278982883814131,39.0,1185031969.0,0.0314157317515868,1.8741944266164263,5280700653.0,0.0002594346224269,0.2244080940900855,False,False,True,0.9091522596737244,9.67741935483871,-64.51612903225806,9.67741935483871,-64.51612903225806,-64.51612903225806
6306,0.0364938662991802,6200856616.0,0.0003037027253372,226106.0,-0.1547737886137579,0.0001011181923232,3.646367171538546e-05,-6.465452060782064e-05,6683.32,2.854178946847778,85.0,1311460928.0,0.0146205887398789,0.0219861130118785,6200856616.0,0.0002871132421604,0.2114967349214384,False,False,False,0.8829752606785646,9.67741935483871,-32.25806451612903,9.67741935483871,-32.25806451612903,-32.25806451612903
6307,-0.2438614819087785,17094405592.0,0.0008372419953906,94261.0,-0.483785277648066,3.718201449812259e-05,5.514143179340096e-06,-3.166787131878249e-05,7730.96,4.494354398530853,104.0,7472954877.0,-0.223034028414383,0.003324804371072,17094405592.0,0.0016360260968858,0.4371579249586346,False,False,False,0.9538903876385058,12.903225806451612,-19.35483870967742,12.903225806451612,-19.35483870967742,-19.35483870967742
6308,-0.024581493071713,81420274.0,3.987765020675235e-06,4814.0,-0.036845638421552,6.298672167680543e-05,5.912532301230035e-05,-3.861398664505077e-06,4771.16,9.832550215151556,71.0,1227080.0,0.0185453866639941,0.0356501683033682,81420274.0,2.686400407883431e-07,0.0150709392110372,False,False,False,0.8275606476065348,19.35483870967742,-25.80645161290322,19.35483870967742,-25.80645161290322,-25.80645161290322
6309,0.0538497434342739,4728810878.0,0.0002316055410066,19776.0,0.0853292707808994,3.609710721075863e-06,4.182023876658829e-06,5.723131555829657e-07,5399.3,13.025000964706503,133.0,722702819.0,0.0866764845645875,0.0025215905377899,4728810878.0,0.000158218628593,0.1528297150478683,True,True,True,1.0114958097748743,61.29032258064516,29.032258064516128,61.29032258064516,29.032258064516128,29.032258064516128
6310,0.0361347448968933,537501911.0,2.6325523287134767e-05,12959.0,-0.0536044658124037,3.792357333739996e-05,2.4109681723531585e-05,-1.3813891613868374e-05,4392.05,13.808445731018198,97.0,61571299.0,0.0294736532827595,0.0145371588245823,537501911.0,1.3479574497792536e-05,0.1145508466852688,False,False,False,0.8843606385155767,25.806451612903224,-41.93548387096774,25.806451612903224,-41.93548387096774,-41.93548387096774
6401,0.0298830652790129,1500325725.0,7.34822686272735e-05,12491194.0,-0.0461808835151672,0.0122187807106113,0.0083256547507375,-0.0038931259598737,4805.5,5.559317535896626,19.0,268071500.0,0.0475725562774311,5.0200316544195855,1500325725.0,5.868789214573809e-05,0.178675533941138,False,False,False,1.0203653267642188,20.0,-33.333333333333336,20.0,-33.333333333333336,-33.333333333333336
6402,0.0843295383457796,41854717129.0,0.0020499412335222,1101597.0,0.1728696373369957,1.7776082542673093e-05,2.6319542349426924e-05,8.543459806753832e-06,7438.97,3.1335331321975293,94.0,10064502256.0,0.0858603127037933,0.0158696150248429,41854717129.0,0.0022033838841527,0.2404627947903769,True,True,True,1.434206589752388,96.7741935483871,51.61290322580646,96.7741935483871,51.61290322580646,51.61290322580646
6403,0.05831578579975,52877448290.0,0.0025898075296752,87232.0,-0.0703356571750671,3.153921221083372e-06,1.6497013910653667e-06,-1.5042198300180052e-06,6399.05,11.028870748372444,116.0,14607543267.0,0.07533791672904,0.0009947029334545,52877448290.0,0.0031979748827006,0.2762528022700091,True,True,False,0.9745111781816465,32.25806451612903,3.2258064516129004,32.25806451612903,3.2258064516129004,3.2258064516129004
6404,0.047736710791604,39769582891.0,0.0019478164804453,2732543.0,-0.0537530547766901,0.0001143547797434,6.870937036200056e-05,-4.564540938144598e-05,7542.41,5.797342208761744,78.0,11292995620.0,0.0448564834304725,0.0414289595832599,39769582891.0,0.0024723333474422,0.2839606251579682,True,False,False,1.1559511212694231,41.935483870967744,16.12903225806452,41.935483870967744,16.12903225806452,16.12903225806452
6405,0.0219992308345799,3099041343.0,0.0001517834325298,23805.0,-0.2429003161025208,3.442931136015621e-05,7.681407688790552e-06,-2.6747903671365656e-05,6337.19,4.783065833161397,113.0,847989983.0,0.0501973856595545,0.0046315768432284,3099041343.0,0.0001856472794122,0.2736297742253127,False,False,False,0.8117217534077352,3.225806451612903,-38.70967741935484,3.225806451612903,-38.70967741935484,-38.70967741935484
6406,0.0524355410332488,9027986413.0,0.0004421685982645,51393.0,-0.3500683249699383,6.337997832964652e-05,5.6926315181418294e-06,-5.768734681150469e-05,4283.86,4.770345993248666,95.0,184827310.0,0.0737840208235112,0.0034324255897696,9027986413.0,4.046355257782681e-05,0.0204727058221814,True,True,False,0.6184734733228241,6.451612903225806,-22.580645161290327,6.451612903225806,-22.580645161290327,-22.580645161290327
6501,0.1810289010257246,105968853.0,5.190094119242045e-06,3865006.0,0.0671325482759233,0.0605595631744331,0.0364730379784331,-0.0240865251959999,6227.93,4.233528072905017,6.0,73152403.0,0.2749011784933979,21.991760488069996,105968853.0,1.601498233667349e-05,0.6903198527589989,True,True,True,1.2299932769301138,80.0,23.333333333333336,80.0,23.333333333333336,23.333333333333336
6502,0.0667186787432247,28498837.0,1.395803032037514e-06,3584763.0,0.0071614387434404,0.1676437482810302,0.1257862908581146,-0.0418574574229155,8566.24,1.8478257963990976,2.0,19975672.0,0.1541824346108595,75.84402436863314,28498837.0,4.373199254208822e-06,0.7009293747671177,True,True,True,0.9542459057096714,76.66666666666667,3.333333333333343,76.66666666666667,3.333333333333343,3.333333333333343
6503,0.112365688246981,259033575.0,1.2686828216341485e-05,36175.0,0.0315042765554924,0.0002036738333385,0.0001396537109137,-6.402012242485986e-05,0.0,4.45374150917734,79.0,0.0,0.0,0.0842055154139056,259033575.0,0.0,0.0,True,False,True,1.0431077108486362,51.61290322580645,-16.129032258064512,51.61290322580645,-16.129032258064512,-16.129032258064512
